Date,Object,Price,Location,Category,Object Type,Material,Seller,Link
2019-12-15 00:00:00,"Dec 15 , 2019 Roman Silver Ring ",20.91,United Kingdom,roman | ,jewellery | ,metal | ,blueonceagain,https://www.ebay.com/itm/Roman-Silver-Ring/401985734479?hash=item5d9837874f%3Ag%3Ap40AAOSwg95d6RGz&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 ROMAN terracotta OIL LAMP GLADIATOR ",65.34,United Kingdom,roman | ,vessel | ,terracotta | ,mary_g-1,https://www.ebay.com/itm/ROMAN-TERRACOTA-OIL-LAMP-GLADIATOR/223780075214?hash=item341a54f6ce%3Ag%3AzgIAAOSw5K5d56lX&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 RUSSIAN ANCIENT ARTIFACT BRONZE PENDANT WITH HOLY MARY ",34.0,United Kingdom,russian | ,jewellery | religious | ,metal | ,gosh_diamond,https://www.ebay.com/itm/RUSSIAN-ANCIENT-ARTIFACT-BRONZE-PENDANT-WITH-HOLY-MARY/184075295230?hash=item2adbbe19fe%3Ag%3AB38AAOSwi5xd7WUl&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 RUSSIAN ORTHODOX ANCIENT ARTIFACT BRONZE CROSS DOUBLE SIDES WITH SCENE ",74.5,United Kingdom,russian | ,religious | ,metal | ,gosh_diamond,https://www.ebay.com/itm/RUSSIAN-ORTHODOX-ANCIENT-ARTIFACT-BRONZE-CROSS-DOUBLE-SIDES-WITH-SCENE/174119893326?hash=item288a5ab94e%3Ag%3AwUoAAOSwhqFd7WII&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 dalmatian sword akin , 4 3 century BC . ",190.5,Ukraine,?,weapon | ,?,sergii78,https://www.ebay.com/itm/Sarmatian-sword-akinak-4-3-century-BC/233424841153?hash=item36593469c1%3Ag%3A2bYAAOSwHbld6YiF&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SCARCE ANCIENT ROMAN CARNELIAN INTAGLIO STONE SEAL DEPICTING CAESAR CIRCA . bbc ",16.34,United Kingdom,roman | ,jewellery | tool | ,stone | ,ancient_history,https://www.ebay.com/itm/SCARCE-ANCIENT-ROMAN-CARNELIAN-INTAGLIO-STONE-SEAL-DEPICTING-CAESAR-CIRCA-50BC/324004221776?hash=item4b70281350%3Ag%3A0BwAAOSwSlVd6P8W&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SCARCE ANCIENT ROMAN SILVER and Century ",189.53,United Kingdom,roman | ,?,metal | ,danny1970000,https://www.ebay.com/itm/SCARCE-ANCIENT-ROMAN-SILVER-2nd-Century/264562982832?hash=item3d992ebfb0%3Ag%3AwbIAAOSweKNd8AS3&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SCARCE ANCIENT ROMAN SILVER LEGIONARY RING DEPICTING CALIGULA CIRCA 38 40 AD ",65.36,Bulgaria,roman | ,jewellery | ,metal | ,legiofretensis,https://www.ebay.com/itm/SCARCE-ANCIENT-ROMAN-SILVER-LEGIONARY-RING-DEPICTING-CALIGULA-CIRCA-38-40-AD/174116606440?hash=item288a2891e8%3Ag%3AwBsAAOSwiu5d6KMy&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SCARCE ANCIENT ROMAN SILVER LEGIONARY RING DEPICTING LION CIRCA 50 300 AD ",62.74,Bulgaria,roman | ,jewellery | ,metal | ,legiofretensis,https://www.ebay.com/itm/SCARCE-ANCIENT-ROMAN-SILVER-LEGIONARY-RING-DEPICTING-LION-CIRCA-50-300-AD/174116654853?hash=item288a294f05%3Ag%3AYnsAAOSw4gVd6LvH&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SCARCE ANCIENT ROMAN TERRACOTTA MUG GOBLET CUP maker JUG PITCHER CIRCA 50 90 AD ",1.29,Bulgaria,roman | ,vessel | ,terracotta | ,legiofretensis,https://www.ebay.com/itm/SCARCE-ANCIENT-ROMAN-TERRACOTTA-MUG-GOBLET-CUP-MAZER-JUG-PITCHER-CIRCA-50-90-AD/174116691993?hash=item288a29e019%3Ag%3ANGYAAOSwRoVd6MlF&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SCARCE ANCIENT ROMAN TERRACOTTA POTTERY MUG GOBLET CUP maker CIRCA 200 400 AD ",11.2,Bulgaria,roman | ,vessel | ,terracotta | ,legiofretensis,https://www.ebay.com/itm/SCARCE-ANCIENT-ROMAN-TERRACOTTA-POTTERY-MUG-GOBLET-CUP-MAZER-CIRCA-200-400-AD/174116617678?hash=item288a28bdce%3Ag%3APiQAAOSwPwpd6Klb&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SCARCE INTACT ANCIENT ROMAN CARNELIAN INTAGLIO STONE geomorphic SEAL CIRCA 10062 ",24.53,United Kingdom,roman | ,jewellery | tool | ,stone | ,ancient_history,https://www.ebay.com/itm/SCARCE-INTACT-ANCIENT-ROMAN-CARNELIAN-INTAGLIO-STONE-ZOOMORPHIC-SEAL-CIRCA-100AD/324004218882?hash=item4b70280802%3Ag%3AjrMAAOSwElpd6P7%7E&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SCARCE PAIR OF ANCIENT MYCENAEAN BRONZE LONG SHOT ARROWHEADS CIRCA . 1600 1100 BC ",26.14,United Kingdom,greek | ,weapon | ,metal | ,ancient_history,https://www.ebay.com/itm/SCARCE-PAIR-OF-ANCIENT-MYCENAEAN-BRONZE-LONG-SHOT-ARROWHEADS-CIRCA-1600-1100-BC/324004221866?hash=item4b702813aa%3Ag%3A3IsAAOSw5MRd6REP&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SCARCE ROMAN BRONZE ENAMEL BROOCH CIRCA 200 300 AD Complete With Pin ",28.17,United Kingdom,roman | ,clothing | ,metal | ,danny1970000,https://www.ebay.com/itm/SCARCE-ROMAN-BRONZE-ENAMEL-BROOCH-CIRCA-200-300-AD-Complete-With-Pin/264562977053?hash=item3d992ea91d%3Ag%3ALlYAAOSwc5Jd2We3&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 mehmet Statuette Egyptian Faience Rare Antiques Goddess Of War Lioness Figurine ",30.0,Egypt,egyptian  | ,religious | statue | ,terracotta | ,rare-antiques,https://www.ebay.com/itm/Sekhmet-Statuette-Egyptian-Faience-Rare-Antiques-Goddess-Of-War-Lioness-Figurine/193247144678?hash=item2cfe6d6ae6%3Ag%3AQ6cAAOSw8dJd7U3o&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Set Of 3 Phoenician Mixed Beads , Unusual Item Of Historical Jewellery.No Reserve ",53.59,United Kingdom,near east | ,jewellery | ,?,surplusandcollectabels,https://www.ebay.com/itm/Set-Of-3-Phoenician-Mixed-Beads-Unusual-Item-Of-Historical-Jewellery-No-Reserve/174117031139?hash=item288a2f0ce3%3Ag%3AkeAAAOSwdQFd5T-0&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Set Of 8 Phoenician Mixed Drum Beads Unusual Items Of Historical Jewellery . ",58.82,United Kingdom,near east | ,jewellery | ,?,surplusandcollectabels,https://www.ebay.com/itm/Set-Of-8-Phoenician-Mixed-Drum-Beads-Unusual-Items-Of-Historical-Jewellery/184071364758?hash=item2adb822096%3Ag%3AbbUAAOSwtjBd48qG&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Set Of 8 Phoenician Mixed Round Beads Unusual Items Of Historical Jewellery . ",104.57,United Kingdom,near east | ,jewellery | ,?,surplusandcollectabels,https://www.ebay.com/itm/Set-Of-8-Phoenician-Mixed-Round-Beads-Unusual-Items-Of-Historical-Jewellery/174117019398?hash=item288a2edf06%3Ag%3AWQYAAOSwFdxd48jA&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Set Of 8 Phoenician Mixed Shape Beads Unusual Items Of Historical Jewellery . ",52.28,United Kingdom,near east | ,jewellery | ,?,surplusandcollectabels,https://www.ebay.com/itm/Set-Of-8-Phoenician-Mixed-Shape-Beads-Unusual-Items-Of-Historical-Jewellery/174117020129?hash=item288a2ee1e1%3Ag%3AzqAAAOSwgFpd48XU&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Set Of 8 Phoenician Mixed Tube Beads Unusual Items Of Historical Jewellery . ",103.26,United Kingdom,near east | ,jewellery | ,?,surplusandcollectabels,https://www.ebay.com/itm/Set-Of-8-Phoenician-Mixed-Tube-Beads-Unusual-Items-Of-Historical-Jewellery/184071365427?hash=item2adb822333%3Ag%3AJKMAAOSwzwxd48Qo&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Set Of Three Near Eastern Rare Lapis Seal Beads , Ancient Jewellery ",19.62,United Kingdom,near east | ,jewellery | tool | ,stone | ,surplusandcollectabels,https://www.ebay.com/itm/Set-Of-Three-Near-Eastern-Rare-Lapis-Seal-Beads-Ancient-Jewellery/174117030143?hash=item288a2f08ff%3Ag%3AKkQAAOSw5nJd5-%7EF&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Sex in the ancient Egyptians..2 . Two pieces ",49.0,Egypt,egyptian  | ,?,?,saanti_10,https://www.ebay.com/itm/Sex-in-the-ancient-Egyptians-2-Two-pieces/303391779745?hash=item46a38f2ba1%3Ag%3ACQEAAOSw-LJd6T4s&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 shanti Egypt Faience shanti Ancient Antique Statue W/T Hieroglyphs 450 BC ",21.5,Egypt,egyptian  | ,statue | text | ,terracotta | ,rare-antiques,https://www.ebay.com/itm/Shabti-Egypt-Faience-Ushabti-Ancient-Antique-Statue-W-T-Hieroglyphs-450-BC/193247140332?hash=item2cfe6d59ec%3Ag%3Ay38AAOSw0NZd7Uyz&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Silver Viking ingot 9 11 centuries ",23.5,Ukraine,viking | ,?,metal | ,firsthandantiques,https://www.ebay.com/itm/Silver-Viking-ingot-9-11-centuries/223786819243?hash=item341abbdeab%3Ag%3AMQ4AAOSwfidd7Ngl&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Small Pottery Roman ? Jug ",37.51,United Kingdom,roman | ,vessel | ,terracotta | ,oscar130_1,https://www.ebay.com/itm/Small-Pottery-Roman-Jug/274133124296?hash=item3fd39b84c8%3Ag%3AQkkAAOSwgFpd7Olp&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 STUNNING MUSEUM QUALITY andhra HARD STONE MALE BUST CIRCA 300 400 AD ",13.72,United Kingdom,?,statue | ,stone | ,ancient_history,https://www.ebay.com/itm/STUNNING-MUSEUM-QUALITY-GANDHARA-HARD-STONE-MALE-BUST-CIRCA-300-400-AD/324004221751?hash=item4b70281337%3Ag%3A964AAOSw-0Bd6PSL&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 STUNNING ANCIENT INDO GREEK BRONZE RING HIGH DETAIL VERY RARE CIRCA . 200 10062 ",26.14,United Kingdom,greek | ,jewellery | ,metal | ,ancient_history,https://www.ebay.com/itm/STUNNING-ANCIENT-INDO-GREEK-BRONZE-RING-HIGH-DETAIL-VERY-RARE-CIRCA-200-100BC/324004223555?hash=item4b70281a43%3Ag%3A3McAAOSwKdNd6TWG&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SUPERB GENUINE POST MEDIEVAL RING wearable ",47.06,United Kingdom,medieval | ,jewellery | ,?,britannia-antiquities,https://www.ebay.com/itm/SUPERB-GENUINE-POST-MEDIEVAL-RING-wearable/312879773733?hash=item48d9167825%3Ag%3Al7kAAOSwHadd7O-L&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SUPERB GENUINE ANCIENT VIKING a PROTECTIVE CROSS AMULET wearable ",35.28,United Kingdom,viking | ,religious | ,?,britannia-antiquities,https://www.ebay.com/itm/SUPERB-GENUINE-ANCIENT-VIKING-E-PROTECTIVE-CROSS-AMULET-wearable/312879758615?hash=item48d9163d17%3Ag%3AZZYAAOSwZL5d7O0Z&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SUPERB GENUINE NEOLITHIC FLINT ARROW HEADS circa 40002  ",15.03,United Kingdom,pre-historic | ,weapon | ,stone | ,britannia-antiquities,https://www.ebay.com/itm/SUPERB-GENUINE-NEOLITHIC-FLINT-ARROW-HEADS-circa-4000BC/312879772604?hash=item48d91673bc%3Ag%3AviMAAOSw5eNd7O9V&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 SUPERB ROMAN BRONZE STATUE OF DEITIES ? Detector Find ",34.4,United Kingdom,roman | ,statue | ,metal | ,kevenw2005,https://www.ebay.com/itm/SUPERB-ROMAN-BRONZE-STATUE-OF-DEITIES-Detector-Find/303395842340?hash=item46a3cd2924%3Ag%3ApdQAAOSwkXBd7VXz&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 TERRIFIC SHAFT HOLE MACE HEAD simms STONE AGE NEOLITHIC th . ord MILLENNIUM BC ",80.0,Germany,pre-historic | ,weapon | ,stone | ,palatina,https://www.ebay.com/itm/TERRIFIC-SHAFT-HOLE-MACE-HEAD-46mms-STONE-AGE-NEOLITHIC-4th-3rd-MILLENNIUM-BC/362840105445?hash=item547af4a1e5%3Ag%3AZdUAAOSwT7Nd6TZK&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Thracian Snake bronze child ring 100 BC Size 6 3e4 ",5.0,Macedonia,?,jewellery | ,metal | ,stamgeorg,https://www.ebay.com/itm/Thracian-Snake-bronze-child-ring-100-BC-Size-6-3-4/202843376591?hash=item2f3a684bcf%3Ag%3AheoAAOSw36tdP1XI&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Two Old Islamic Daggers Moroccan komma Carved Engraved Marked Blade Huge ! ",65.0,Germany,islamic | africa | ,weapon | ,?,gonzoadler,https://www.ebay.com/itm/Two-Old-Islamic-Daggers-Moroccan-Koummya-Carved-Engraved-Marked-Blade-Huge/223782151038?hash=item341a74a37e%3Ag%3AaGMAAOSw9YdcfEXj&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 VERY ANCIENT BRONZE CROSS . RARE . kieran RUS 11 13 CENTURY ( 0.114 ) ",1.0,Russia,?,religious | ,metal | ,monetkinspb,https://www.ebay.com/itm/VERY-ANCIENT-BRONZE-CROSS-RARE-KIEVAN-RUS-11-13-CENTURY-R-114/293364102492?hash=item444ddcf55c%3Ag%3ANR4AAOSwTzBdlmUv&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 VERY NICE ANCIENT INDO GREEK BRONZE RING DEPICTING MALE HEAD CIRCA . 200 10062 ",47.97,United Kingdom,greek | ,jewellery | ,metal | ,ancient_history,https://www.ebay.com/itm/VERY-NICE-ANCIENT-INDO-GREEK-BRONZE-RING-DEPICTING-MALE-HEAD-CIRCA-200-100BC/324004223440?hash=item4b702819d0%3Ag%3AgCYAAOSwRD5d6TU-&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 VERY RARE ANCIENT sassanian BRONZE RECTANGULAR SEAL CIRCA 400 700 AD ",18.95,United Kingdom,?,jewellery | tool | ,metal | ,ancient_history,https://www.ebay.com/itm/VERY-RARE-ANCIENT-SASANIAN-BRONZE-RECTANGULAR-SEAL-CIRCA-400-700-AD/324004221833?hash=item4b70281389%3Ag%3AYtUAAOSwqAZd6RAi&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 VERY RARE ANCIENT EGYPTIAN basket STATUETTE we HIEROGLYPHIC BASE CIRCA 770 33245 ",107.18,United Kingdom,egyptian  | ,religious | statue | text | ,?,ancient_history,https://www.ebay.com/itm/VERY-RARE-ANCIENT-EGYPTIAN-BASTET-STATUETTE-W-HIEROGLYPHIC-BASE-CIRCA-770-332BC/324004225474?hash=item4b702821c2%3Ag%3AVJsAAOSwkARd6Mj6&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 VERY RARE ANCIENT EGYPTIAN GOD BES DWARF EVIL GLAZED AMULET 30059 mm TALL p. ",18.3,United Kingdom,egyptian  | ,religious | ,?,amir101525,https://www.ebay.com/itm/VERY-RARE-ANCIENT-EGYPTIAN-GOD-BES-DWARF-EVIL-GLAZED-AMULET-300BC-55mm-TALL/133265906597?hash=item1f07445ba5%3Ag%3AcQgAAOSwZH1d7Sht&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 VERY RARE ANCIENT PARTHIAN BRONZE SEAL RING DEPICTING EMPEROR CIRCA 50 100 AD ",45.62,United Kingdom,?,jewellery | tool | ,metal | ,ancient_history,https://www.ebay.com/itm/VERY-RARE-ANCIENT-PARTHIAN-BRONZE-SEAL-RING-DEPICTING-EMPEROR-CIRCA-50-100-AD/324004221554?hash=item4b70281272%3Ag%3AzL4AAOSwtjBd6QSW&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 VERY RARE ANCIENT ROMAN LEGIONARY OBJECT WITH SERPENT DEPICTION CIRCA . 100 30059 ",193.45,United Kingdom,roman | ,?,?,ancient_history,https://www.ebay.com/itm/VERY-RARE-ANCIENT-ROMAN-LEGIONARY-OBJECT-WITH-SERPENT-DEPICTION-CIRCA-100-300AD/324004213822?hash=item4b7027f43e%3Ag%3AvjsAAOSwyC1d6OWt&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 VERY RARE ANCIENT VIKING NORSE SOLID SILVER COILED RING CIRCA 800 900 AD ",66.66,Bulgaria,viking | ,jewellery | ,metal | ,legiofretensis,https://www.ebay.com/itm/VERY-RARE-ANCIENT-VIKING-NORSE-SOLID-SILVER-COILED-RING-CIRCA-800-900-AD/174116741035?hash=item288a2a9fab%3Ag%3AmzoAAOSwlTBd3lTO&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 VERY RARE CIRCA 100 30059 ROMAN BRONZE VOTIVE SOLDIER STATUE mm tall ",36.08,United Kingdom,roman | ,religious | statue | ,metal | ,amir101525,https://www.ebay.com/itm/VERY-RARE-CIRCA-100-300AD-ROMAN-BRONZE-VOTIVE-SOLDIER-STATUE-60mm-TALL/133265924799?hash=item1f0744a2bf%3Ag%3Ai6UAAOSw2Bdd7S11&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Very Rare Pottery , Terracotta , Thracian Ariballos , Black Figure , 600 400 BC ",50.0,Germany,?,statue | vessel | ,terracotta | ,sapennumis,https://www.ebay.com/itm/Very-Rare-Pottery-Terracotta-Thracian-Ariballos-Black-Figure-600-400-BC/274133684905?hash=item3fd3a412a9%3Ag%3AjEUAAOSwhbZd7Uvk&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 VIKING ANCIENT ARTIFACT BRONZE FIBULA ARROW 68mm/20mm ; 20.788  . ",28.76,United Kingdom,viking | ,weapon | clothing | ,metal | ,gosh_diamond,https://www.ebay.com/itm/VIKING-ANCIENT-ARTIFACT-BRONZE-FIBULA-ARROW-68mm-20mm-20-78gr/174119854039?hash=item288a5a1fd7%3Ag%3AI7EAAOSwIqpd7Vkd&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Vintage Native American Indian Heads Chalkware Plaster Wall Hanging Chief Squaw ",54.9,United Kingdom,america | india | ,?,?,silkandsawdust1,https://www.ebay.com/itm/Vintage-Native-American-Indian-Heads-Chalkware-Plaster-Wall-Hanging-Chief-Squaw/274130434373?hash=item3fd3727945%3Ag%3ApkEAAOSwwgVd6pCk&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Vintage Phoenician Face Bead Pendant Handmade ",5.8,Hong Kong,near east | ,jewellery | ,?,itisno.one,https://www.ebay.com/itm/Vintage-Phoenician-Face-Bead-Pendant-Handmade/254448015068?hash=item3b3e4896dc%3Ag%3AZKQAAOSwAepd7b0T&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Vintage Phoenician Face Bead Pendant Super Quality ",3.85,Hong Kong,near east | ,jewellery | ,?,itisno.one,https://www.ebay.com/itm/Vintage-Phoenician-Face-Bead-Pendant-Super-Quality/352883985958?hash=item5229864e26%3Ag%3AzIEAAOSwHwRd7cYk&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Vintage Phoenician Fish Bead Pendant Handmade ",2.25,Hong Kong,near east | ,jewellery | ,?,itisno.one,https://www.ebay.com/itm/Vintage-Phoenician-Fish-Bead-Pendant-Handmade/254448058162?hash=item3b3e493f32%3Ag%3AeFUAAOSwJcNd7dKX&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 Winged Scarab Beetle Amulet Figurine henri God Egyptian Antiques Faience Stone ",11.5,Egypt,egyptian  | ,religious | statue | jewellery | tool | ,terracotta | stone | ,rare-antiques,https://www.ebay.com/itm/Winged-Scarab-Beetle-Amulet-Figurine-Khepri-God-Egyptian-Antiques-Faience-Stone/193247148731?hash=item2cfe6d7abb%3Ag%3AnCgAAOSwXiVd7U7j&LH_Auction=1
2019-12-15 00:00:00,"Dec 15 , 2019 WONDERFUL DECORATED ! ! ! BATTLE STONE AX simms STONE AGE NEOLITHIC 3 . MILLENNIUM B ",149.0,Germany,pre-historic | ,weapon | ,stone | ,palatina,https://www.ebay.com/itm/WONDERFUL-DECORATED-BATTLE-STONE-AX-74mms-STONE-AGE-NEOLITHIC-3-MILLENNIUM-B/362840862993?hash=item547b003111%3Ag%3Atw0AAOSwiJRd6g39&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 RARE Aztec , MAYAN c. 1400 1500 AD . CLAY FIGURE HEAD LOT FM 10 ",15.0,United States,america | ,?,terracotta | ,rodregimbal2011,https://www.ebay.com/itm/RARE-Aztec-MAYAN-c-1400-1500-AD-CLAY-FIGURE-HEAD-LOT-FM-10/383310142764?hash=item593f109d2c%3Ag%3APv8AAOSwIuBd0a1p&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 RARE Aztec , MAYAN c. 1400 1500 AD . CLAY FIGURE HEAD LOT FM 15 LOOKS ALIEN ",22.0,United States,america | ,?,terracotta | ,rodregimbal2011,https://www.ebay.com/itm/RARE-Aztec-MAYAN-c-1400-1500-AD-CLAY-FIGURE-HEAD-LOT-FM-15-LOOKS-ALIEN/383310142771?hash=item593f109d33%3Ag%3AYr4AAOSww9dd0a4S&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 RARE Aztec , MAYAN c. 1400 1500 AD . CLAY FIGURE HEAD LOT FM 2 ",15.0,United States,america | ,?,terracotta | ,rodregimbal2011,https://www.ebay.com/itm/RARE-Aztec-MAYAN-c-1400-1500-AD-CLAY-FIGURE-HEAD-LOT-FM-2/312882109593?hash=item48d93a1c99%3Ag%3AzoQAAOSwq-Bd0awE&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 RARE Aztec , MAYAN c. 1400 1500 AD . CLAY FIGURE HEAD LOT FM 20 ",15.0,United States,america | ,?,terracotta | ,rodregimbal2011,https://www.ebay.com/itm/RARE-Aztec-MAYAN-c-1400-1500-AD-CLAY-FIGURE-HEAD-LOT-FM-20/383310142744?hash=item593f109d18%3Ag%3Ay4cAAOSw6dtd0a78&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 RARE Aztec , MAYAN c. 1400 1500 AD . CLAY FIGURE HEAD LOT FM 24 ",20.5,United States,america | ,?,terracotta | ,rodregimbal2011,https://www.ebay.com/itm/RARE-Aztec-MAYAN-c-1400-1500-AD-CLAY-FIGURE-HEAD-LOT-FM-24/312882109578?hash=item48d93a1c8a%3Ag%3AJ5cAAOSwqCtd0a%7EV&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 RARE Aztec , MAYAN c. 1400 1500 AD . CLAY FIGURE HEAD LOT FM 27 ",15.0,United States,america | ,?,terracotta | ,rodregimbal2011,https://www.ebay.com/itm/RARE-Aztec-MAYAN-c-1400-1500-AD-CLAY-FIGURE-HEAD-LOT-FM-27/383310142763?hash=item593f109d2b%3Ag%3AKv8AAOSwXSZd0bBC&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 RARE Aztec , MAYAN c. 1400 1500 AD . CLAY FIGURE HEAD LOT FM 30 ",15.0,United States,america | ,?,terracotta | ,rodregimbal2011,https://www.ebay.com/itm/RARE-Aztec-MAYAN-c-1400-1500-AD-CLAY-FIGURE-HEAD-LOT-FM-30/383310142770?hash=item593f109d32%3Ag%3AygkAAOSwfzJd0bCl&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 RARE Aztec , MAYAN c. 1400 1500 AD . CLAY FIGURE HEAD LOT FM 5 ",15.0,United States,america | ,?,terracotta | ,rodregimbal2011,https://www.ebay.com/itm/RARE-Aztec-MAYAN-c-1400-1500-AD-CLAY-FIGURE-HEAD-LOT-FM-5/312882109584?hash=item48d93a1c90%3Ag%3AHigAAOSwWZVd0ayB&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 Two Layer Agate Intaglio Signet Seal ",41.44,Germany,?,jewellery | tool | ,stone | ,wald1450,https://www.ebay.com/itm/Two-Layer-Agate-Intaglio-Signet-Seal/153751156770?hash=item23cc487822%3Ag%3AsOYAAOSwoMFdnajh&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 IRON AGE ROMAN CELTIC BRONZE ARTEFACTS artifacts : WINCHESTER DETECTING FINDS ",33.98,United Kingdom,roman | celtic | iron age | ,?,metal | ,detecmarktime,https://www.ebay.com/itm/IRON-AGE-ROMAN-CELTIC-BRONZE-ARTEFACTS-PARTIFACTS-WINCHESTER-DETECTING-FINDS/274130347627?hash=item3fd371266b%3Ag%3AjSMAAOSwMDpd6nbP&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 RARE ANCIENT EGYPTIAN ANTIQUES Scarab Beetle steal relief Egypt Stone 1959 BC th ",129.0,Egypt,egyptian  | ,jewellery | tool | statue | ,stone | ,history_of_egypt,https://www.ebay.com/itm/RARE-ANCIENT-EGYPTIAN-ANTIQUES-Scarab-Beetle-Stela-Relif-Egypt-Stone-1959-BC-th/153755498185?hash=item23cc8ab6c9%3Ag%3AhBgAAOSwhYNdyd0c&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 1874 Antique Ottoman ratagan ratagan Sword Bayonet Not shamir ",66.0,United States,?,?,?,sword-bayonet,https://www.ebay.com/itm/1874-Antique-Ottoman-Yatagan-Yataghan-Sword-Bayonet-Not-Shamshir/193244654861?hash=item2cfe476d0d%3Ag%3A5AgAAOSwwlJds477&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 3 Pirate Era 1600 is Early America Spanish Bronze Cobs Exact Lot Shown 1930 ",5.5,United States,america | ,?,metal | ,estatebureau,https://www.ebay.com/itm/3-Pirate-Era-1600s-Early-America-Spanish-Bronze-Cobs-Exact-Lot-Shown-1930/372872973949?hash=item56d0f60e7d%3Ag%3Aw1gAAOSwnGld6S0R&LH_Auction=1
2019-12-16 00:00:00,"Dec 16 , 2019 600 AD IRON AGE MEDIEVAL KEY GENUINE ! ! ! ",14.0,Germany,medieval | iron age | ,household | ,?,thebronzeage,https://www.ebay.com/itm/600-AD-IRON-AGE-MEDIEVAL-KEY-GENUINE/254448848287?hash=item3b3e554d9f%3Ag%3AVJcAAOSw7bld7sjo&LH_Auction=1
